a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.7230814683049435,0.8445652173913043,0.25908687710762024,8.0,0.5103107637513173,0.964992105960846,0.5834625363349915,6,0.9700060725212099,9,1.0,1,5,0.919002294551708,scored,0.025,0.47100459645804804,0.5272830153296848,0.5954190455727677,1.0,candidate,0.9927536550124664,0.28943420201539993,0.9674859255552293,0.9739456176757812
0.6567054929509422,0.8445652173913043,0.3507111072540283,144.0,0.5120751059916032,0.9681177536646525,0.6157863289117813,6,0.9753326161702474,9,1.0,1,4,0.919002294551708,scored,0.025,0.5248141801588774,0.5758816295069035,0.5699272607753387,1.0,candidate,0.8772975250864194,0.3559191823005676,0.9743285775184632,0.9810014367103577
0.8358468221947772,0.8445652173913043,0.34401601552963257,173.0,0.5762797588530622,0.9765581289927164,0.43370620906352997,6,0.976140718460083,9,0.9861123028153479,1,3,0.9125985707853612,scored,0.025,0.5256872489829182,0.578609459574674,0.6801065841897482,1.0,candidate,0.8544709894943598,0.35671185702085495,0.9733635812997818,0.9758127530415853
0.6842637726364504,0.8445652173913043,0.3144444525241852,458.0,0.5484648782055088,0.9496440092722574,0.2288457155227661,6,0.9653555059432984,9,1.0,1,1,0.919002294551708,scored,0.025,0.4888910891353595,0.5349858771850826,0.6027844359778854,1.0,candidate,0.6594404303596058,0.33260857313871384,0.9573272794485093,0.9777002533276876
0.68858406904249,0.8445652173913043,0.25621527433395386,244.0,0.6004901839310632,0.9737020333607992,0.9876614212989807,6,0.9803008826573691,9,0.62,1,2,0.723623130353507,scored,0.025,0.43823704900907234,0.48372230120329474,0.635727737975634,0.62,candidate,0.8010609985490655,0.24561815708875656,0.9806163936853409,0.9854856928189596
0.9748506833248797,0.62,0.43682152032852173,248.0,0.9888229139040694,0.9276438355445862,0.9942546486854553,7,0.9643591952323913,9,0.62,1,2,0.62,scored,0.025,0.5821469387493828,0.6336837933404127,0.9832340216723936,1.0,candidate,0.7981533393206068,0.41875456273555756,0.9612175643444062,0.9932069778442383
0.9283416594900284,0.62,0.4469802975654602,12.0,0.8594295747684153,0.9855935374895731,0.8421769142150879,7,0.962732978661855,9,1.0,1,5,0.7874007874011811,scored,0.025,0.5983796823983686,0.6510957094252254,0.8869944086570606,0.62,candidate,0.9891501974333162,0.45121028274297714,0.9618769705295565,0.9447711110115051
0.6712666502326976,0.62,0.44921010732650757,4.0,0.5937784534455046,0.9638521671295166,0.5,7,0.9664136409759523,10,0.8445652173913043,1,6,0.723623130353507,scored,0.025,0.5739175417527259,0.6133482160147845,0.6247737321603818,0.62,candidate,0.9963702399271399,0.44921010732650757,0.9663679003715515,0.9684262275695801
0.9783079387651572,0.62,0.6396469473838806,148.0,0.862400956148201,0.9951507846514384,0.8177841603755951,7,0.9957276113828024,9,1.0,1,4,0.7874007874011811,same_source_stitch_trust,0.0,0.7682099995147591,0.7873766930854992,0.9087637491949835,0.62,accepted,0.8741131455578418,0.6653966158628464,0.9962986707687378,0.9961808323860168
0.8030976877678102,0.62,0.5091127157211304,177.0,0.9705299266234684,0.994190514087677,0.6230429857969284,7,0.995205156803131,9,0.9861123028153479,1,3,0.7819140795161036,scored,0.025,0.64144503198678,0.6876971708887561,0.9035570310812051,0.62,candidate,0.851369464813276,0.5149045214056969,0.9945353865623474,0.9960023760795593
0.9810056838846293,0.62,0.6380469799041748,462.0,0.9236860566814848,0.9907536506652832,0.018006443977355957,7,0.9946910127003987,9,1.0,1,1,0.7874007874011811,scored,0.0,0.7466887328678498,0.7577903440706247,0.9466139075627426,0.62,candidate,0.6570468198150567,0.6488430798053741,0.9946700036525726,0.9977846542994181
0.8437083224620183,1.0,0.817279040813446,102.0,0.9482183504482321,0.9984817504882812,0.09442213177680969,8,0.9955428425470989,9,1.0,1,5,1.0,strong_reentry_reuse,0.0,0.9291572585471457,0.9557771700873496,0.9064143392537466,1.0,accepted,0.9114420415048456,0.8793625235557556,0.9936154365539551,0.9932337005933126
0.6100698526269369,1.0,0.34716862440109253,94.0,0.5381785361041457,0.968640665213267,0.5,8,0.9629255032539368,10,0.8445652173913043,1,6,0.919002294551708,scored,0.025,0.5222465807058456,0.5735412964282076,0.5669350627132622,1.0,candidate,0.9180948736908959,0.3612830489873886,0.9621112465858461,0.9584350188573202
0.9289854572185084,1.0,0.6738390326499939,238.0,0.951496709063308,0.9944839676221212,0.03598180413246155,8,0.9785840153694154,9,1.0,1,4,1.0,scored,0.0,0.8036224637782705,0.8326081114519923,0.9424922083253882,1.0,candidate,0.8054423604835519,0.680001437664032,0.9744972467422486,0.9660911957422892
